drug_id,snapshot_date,ticker,catalyst_date,verdict,setup,conviction,evidence,pulled_at
573080670483040041,2026-09-23,CMND,2026-12-31,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
576101490349224052,2026-09-23,BMY,2026-11-02,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
576616336835094038,2026-09-23,PCVX,2027-03-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
581769260680613230,2026-09-23,AZN,2026-10-23,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
583841792119003694,2026-09-23,MNKD,2027-03-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
584006259936981770,2026-09-23,REGN,2027-02-20,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
588663334501047985,2026-09-23,GMAB,2027-03-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
588801676132977380,2026-09-23,DSGN,2026-12-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
591102895641557880,2026-09-23,LLY,2026-12-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
605293657098791556,2026-09-23,AZN,2026-08-10,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
611488181082957162,2026-09-23,ABBV,2027-02-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
611906306832758010,2026-09-23,BMY,2026-10-19,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
623695728029807590,2026-09-23,AZN,2027-01-11,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
628546143285964598,2026-09-23,ALGS,2027-03-01,SHORT,DILUTION_SHORT,4,supported,2026-09-23 22:11:16.294486
631314769147292334,2026-09-23,TVTX,2027-03-12,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
631795320845185348,2026-09-23,BNTX,2026-11-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
642684033635957846,2026-09-23,NVO,2026-10-01,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
646899162777183084,2026-09-23,TNGX,2026-09-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
651272359782310090,2026-09-23,QNRX,2026-12-30,SHORT,RUNUP_FADE,15,not supported,2026-09-23 22:11:16.294486
653345432307573542,2026-09-23,BIIB,2027-01-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
655219952691569459,2026-09-23,NVS,2027-02-02,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
655310928139233826,2026-09-23,VERX,2026-09-17,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
657637252621066173,2026-09-23,MRK,2026-10-28,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
660445380378588824,2026-09-23,LLY,2026-10-01,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
661498549548727979,2026-09-23,IONS,2026-12-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
667236484062676299,2026-09-23,AXSM,2026-12-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
667536044556286082,2026-09-23,IMVT,2026-10-01,SELL VOL,VOL_SELL_RICH,37,untested,2026-09-23 22:11:16.294486
668396160554189035,2026-09-23,ABBV,2027-01-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
670618718158885917,2026-09-23,AZN,2027-01-18,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
672396398116636906,2026-09-23,NVS,2027-02-22,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
679354462716371856,2026-09-23,IRON,2026-10-01,BUY VOL,VOL_BUY_CHEAP,32,untested,2026-09-23 22:11:16.294486
692990852841348072,2026-09-23,JAZZ,2026-09-30,BUY VOL,VOL_BUY_CHEAP,30,untested,2026-09-23 22:11:16.294486
694708667645682281,2026-09-23,ENLV,2027-02-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
698661310656008056,2026-09-23,CLDX,2026-10-01,BUY VOL,VOL_BUY_CHEAP,42,untested,2026-09-23 22:11:16.294486
708034709521217812,2026-09-23,BRTX,2026-12-01,SHORT,DILUTION_SHORT,20,supported,2026-09-23 22:11:16.294486
709074361505343296,2026-09-23,TARA,2026-12-01,SELL VOL,VOL_SELL_RICH,17,untested,2026-09-23 22:11:16.294486
714567846593600733,2026-09-23,OCUL,2027-01-08,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
717740156932259330,2026-09-23,AURA,2026-11-30,SHORT,DILUTION_SHORT,10,supported,2026-09-23 22:11:16.294486
724020296618493750,2026-09-23,AZN,2026-08-24,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
728261162773703756,2026-09-23,AVIR,2026-12-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
734924778535255642,2026-09-23,TAK,2027-02-17,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
735538332787074902,2026-09-23,BMY,2027-01-06,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
749647068490941075,2026-09-23,MANE,2026-12-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
754465759011534798,2026-09-23,MCUJF,2026-11-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
763369691522276685,2026-09-23,CADL,2027-02-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
765947977608466609,2026-09-23,AMGN,2026-10-22,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
768137440059647371,2026-09-23,ABBV,2026-11-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
768266530433644080,2026-09-23,INCY,2026-09-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
769609227091134360,2026-09-23,VIR,2026-11-01,BUY VOL,VOL_BUY_CHEAP,16,untested,2026-09-23 22:11:16.294486
772809587500617870,2026-09-23,NVO,2027-01-25,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
775626148620389064,2026-09-23,PFE,2026-09-23,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
780526343830789063,2026-09-23,SRPT,2026-12-31,SHORT,DILUTION_SHORT,4,supported,2026-09-23 22:11:16.294486
782316390325625817,2026-09-23,MLTX,2027-02-04,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
788040784423856707,2026-09-23,VERX,2027-02-02,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
788928039390131553,2026-09-23,CNTB,2026-12-01,NO TRADE,NO_EDGE,4,,2026-09-23 22:11:16.294486
792294924113570911,2026-09-23,ANNX,2026-10-31,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
795982316352104393,2026-09-23,AZN,2026-12-10,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
796326409491013438,2026-09-23,SNY,2026-11-30,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
800583817149335016,2026-09-23,NUVB,2027-03-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
804654980574521238,2026-09-23,NVS,2027-02-11,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
811025114245517150,2026-09-23,MRK,2027-01-31,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
811698952083608057,2026-09-23,NVS,2026-09-30,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
811905765038102721,2026-09-23,TGTX,2027-01-21,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
818087147751738141,2026-09-23,PFE,2026-12-04,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
820635305779794714,2026-09-23,BMEA,2027-03-01,SHORT,DILUTION_SHORT,47,supported,2026-09-23 22:11:16.294486
820803282630463686,2026-09-23,AVLN,2026-12-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
821460607870790906,2026-09-23,NPCE,2026-11-30,SELL VOL,VOL_SELL_RICH,33,untested,2026-09-23 22:11:16.294486
825860389947599980,2026-09-23,SHNTY,2026-12-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
828333981072179315,2026-09-23,AZN,2026-09-26,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
829433723755702947,2026-09-23,PFE,2026-11-29,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
833642104108706778,2026-09-23,NVO,2026-09-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
833743950153789265,2026-09-23,MRK,2026-08-21,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
837580118920564805,2026-09-23,SUNI,2027-01-01,SHORT,DILUTION_SHORT,8,supported,2026-09-23 22:11:16.294486
837639158273625838,2026-09-23,DMAC,2026-12-01,SELL VOL,VOL_SELL_RICH,20,untested,2026-09-23 22:11:16.294486
839278023134111755,2026-09-23,VNDA,2026-12-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
844289564899810674,2026-09-23,BMY,2026-11-01,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
848840863010336332,2026-09-23,AXSM,2026-12-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
849513962289496631,2026-09-23,PFE,2026-12-08,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
851685641825673618,2026-09-23,AZN,2027-02-10,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
851777744678248305,2026-09-23,ARGX,2027-03-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
852157241882478553,2026-09-23,ALDX,2026-12-01,BUY VOL,VOL_BUY_CHEAP,9,untested,2026-09-23 22:11:16.294486
856035872579690593,2026-09-23,CELZ,2027-01-20,NO TRADE,NO_EDGE,4,,2026-09-23 22:11:16.294486
858197949078869508,2026-09-23,PMVP,2026-12-15,NO TRADE,NO_EDGE,4,,2026-09-23 22:11:16.294486
860066790923908175,2026-09-23,APOG,2026-11-01,BUY VOL,VOL_BUY_CHEAP,20,untested,2026-09-23 22:11:16.294486
860203401911295116,2026-09-23,SHNTY,2026-12-31,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
861857119223164154,2026-09-23,PCRX,2026-12-01,BUY VOL,VOL_BUY_CHEAP,11,untested,2026-09-23 22:11:16.294486
862855519307415951,2026-09-23,AZN,2027-02-11,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
864853890685547704,2026-09-23,GILD,2026-09-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
868936592618902285,2026-09-23,NVO,2027-01-29,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
870187084373146506,2026-09-23,PFE,2027-03-17,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
870502414728028750,2026-09-23,SUPN,2026-09-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
871037491674342400,2026-09-23,NVS,2027-01-25,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
871462163043961387,2026-09-23,CYTK,2026-08-31,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
876797349521760645,2026-09-23,INCY,2026-10-09,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
877390079915155499,2026-09-23,AZN,2026-11-24,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
883217882233549775,2026-09-23,AZTR,2027-01-15,SHORT,DILUTION_SHORT,20,supported,2026-09-23 22:11:16.294486
893507545584635318,2026-09-23,NVS,2026-12-23,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
902167971264962412,2026-09-23,BHVN,2026-10-01,SHORT,DILUTION_SHORT,25,supported,2026-09-23 22:11:16.294486
902629997104715770,2026-09-23,SOGP,2026-12-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
913039852658856160,2026-09-23,KPRX,2026-11-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
922921810366469602,2026-09-23,TAK,2026-10-02,SELL VOL,VOL_SELL_RICH,48,untested,2026-09-23 22:11:16.294486
923487698181578491,2026-09-23,BIOA,2026-11-30,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
923621283147089430,2026-09-23,SLN,2026-09-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
923859133039989086,2026-09-23,KPTI,2026-12-01,SHORT,DILUTION_SHORT,9,supported,2026-09-23 22:11:16.294486
925458673540664931,2026-09-23,TLX,2027-01-01,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
927132338893439247,2026-09-23,WVE,2026-09-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
937517871596846722,2026-09-23,SKBBY,2027-02-20,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
939556847062453899,2026-09-23,PFE,2026-09-15,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
940783570642050327,2026-09-23,SRRK,2026-11-01,BUY VOL,VOL_BUY_CHEAP,26,untested,2026-09-23 22:11:16.294486
945115806010544385,2026-09-23,ONC,2026-12-31,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
945125219717614600,2026-09-23,AZN,2026-11-11,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
951128374831612925,2026-09-23,PFE,2026-12-31,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
953396599416606954,2026-09-23,VERX,2027-03-12,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
958284999508118804,2026-09-23,KARD,2026-12-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
967744620515068997,2026-09-23,JAZZ,2026-12-31,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
968547450927885195,2026-09-23,MRK,2026-09-05,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
976435111283587506,2026-09-23,TAK,2026-10-31,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
978944727963173206,2026-09-23,INCY,2026-12-26,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
979467900373930316,2026-09-23,QNRX,2027-01-31,SHORT,RUNUP_FADE,15,not supported,2026-09-23 22:11:16.294486
982654231169957854,2026-09-23,PGEN,2026-11-11,SHORT,DILUTION_SHORT,4,supported,2026-09-23 22:11:16.294486
988840722296149732,2026-09-23,SHNTY,2026-09-30,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
994146950803882955,2026-09-23,BEAM,2026-12-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
994759914770564705,2026-09-23,MRK,2026-11-20,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
997113629541559394,2026-09-23,SNY,2026-10-14,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
1006389475713218090,2026-09-23,BMY,2026-10-06,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
1012128790983429820,2026-09-23,PCVX,2027-01-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
1012660263229073893,2026-09-23,RYTM,2027-03-13,LONG,BASE_RATE_LONG,10,weak,2026-09-23 22:11:16.294486
1016425430974869094,2026-09-23,RARE,2027-01-01,SHORT,DILUTION_SHORT,4,supported,2026-09-23 22:11:16.294486
1017230515946356984,2026-09-23,SNDX,2026-10-01,NO TRADE,NO_EDGE,4,,2026-09-23 22:11:16.294486
1017989305011876117,2026-09-23,ONC,2026-11-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
1018049033239261208,2026-09-23,BMY,2026-11-18,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
1023272181368274668,2026-09-23,PFE,2026-12-31,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
1029794357569641751,2026-09-23,ABBV,2026-09-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
1032341533827077879,2026-09-23,GEHC,2026-12-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
1032364444891250889,2026-09-23,LUMN,2026-08-31,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
1034237806183752717,2026-09-23,MRK,2027-01-04,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
1042765829938589933,2026-09-23,GILD,2027-01-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
1043821364377885698,2026-09-23,VNDA,2026-10-01,BUY VOL,VOL_BUY_CHEAP,10,untested,2026-09-23 22:11:16.294486
1050398997829947068,2026-09-23,ABBV,2026-11-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
1054777446166613805,2026-09-23,PII,2027-02-28,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
1062535489128233008,2026-09-23,MDGL,2027-03-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
1063821472965661839,2026-09-23,PFE,2026-08-30,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
1065905675086261832,2026-09-23,ABBV,2026-10-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
1067920957507264874,2026-09-23,PRAX,2026-12-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
1068194007452975676,2026-09-23,NVS,2027-02-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
1069584790085000152,2026-09-23,PFE,2026-12-31,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
1078299464783592561,2026-09-23,REGN,2026-11-13,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
1093189179973565426,2026-09-23,AMGN,2027-01-06,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
1097300294376757044,2026-09-23,LLY,2026-11-01,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
1101388807324719149,2026-09-23,LLY,2026-11-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
1106606287890149402,2026-09-23,NVS,2026-08-25,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
1110323919195463790,2026-09-23,ABCL,2027-02-01,NO TRADE,NO_EDGE,4,,2026-09-23 22:11:16.294486
1116743990168416366,2026-09-23,DCTH,2026-12-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
1120362493856332617,2026-09-23,IRON,2027-02-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
1121238359733698814,2026-09-23,NVS,2026-12-30,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
1136155253417537345,2026-09-23,ARGX,2026-10-01,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
1146349292555773079,2026-09-23,IMUX,2026-11-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
1147195992912494586,2026-09-23,CRDL,2026-09-21,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
2040958445020164,2026-09-24,EIKN,2026-12-01,NO TRADE,NO_EDGE,4,n/a,2026-09-24 03:33:58.367058
3774197331942907,2026-09-24,HAFC,2027-01-01,NO TRADE,NO_EDGE,2,n/a,2026-09-24 03:33:58.367058
4832440370480978,2026-09-24,AZN,2026-08-28,NO TRADE,NO_EDGE,2,n/a,2026-09-24 03:33:58.367058
13536735271395623,2026-09-24,DSGN,2026-09-01,NO TRADE,NO_EDGE,2,n/a,2026-09-24 03:33:58.367058
21344800226044355,2026-09-24,ABOS,2026-10-01,NO TRADE,NO_EDGE,6,n/a,2026-09-24 03:33:58.367058
22003881259555582,2026-09-24,GILD,2027-03-01,NO TRADE,NO_EDGE,1,n/a,2026-09-24 03:33:58.367058
26287268774066147,2026-09-24,ZLAB,2027-03-14,NO TRADE,NO_EDGE,2,n/a,2026-09-24 03:33:58.367058
29170764595472729,2026-09-24,SKBBY,2026-12-01,NO TRADE,NO_EDGE,0,n/a,2026-09-24 03:33:58.367058
33780954436919181,2026-09-24,ANNX,2026-12-31,NO TRADE,NO_EDGE,3,n/a,2026-09-24 03:33:58.367058
34292288621742435,2026-09-24,VNDA,2026-09-01,NO TRADE,NO_EDGE,3,n/a,2026-09-24 03:33:58.367058
36211594750352460,2026-09-24,MRK,2026-08-18,NO TRADE,NO_EDGE,2,n/a,2026-09-24 03:33:58.367058
39655341464214207,2026-09-24,NVS,2027-01-29,NO TRADE,NO_EDGE,1,n/a,2026-09-24 03:33:58.367058
40173692341518013,2026-09-24,SNY,2026-12-17,NO TRADE,NO_EDGE,2,n/a,2026-09-24 03:33:58.367058
49685209125437183,2026-09-24,COCP,2026-10-01,NO TRADE,NO_EDGE,3,n/a,2026-09-24 03:33:58.367058
59461478780323741,2026-09-24,ENTA,2026-12-01,NO TRADE,NO_EDGE,3,n/a,2026-09-24 03:33:58.367058
60676128956965869,2026-09-24,AZN,2026-08-10,NO TRADE,NO_EDGE,2,n/a,2026-09-24 03:33:58.367058
68024507841421366,2026-09-24,CGEN,2027-03-01,NO TRADE,NO_EDGE,1,n/a,2026-09-24 03:33:58.367058
69618634553583032,2026-09-24,SKBBY,2026-12-31,NO TRADE,NO_EDGE,0,n/a,2026-09-24 03:33:58.367058
72403349228683974,2026-09-24,CRDF,2026-11-01,SHORT,RUNUP_FADE,5,not supported,2026-09-24 03:33:58.367058
75431700708299400,2026-09-24,ABBV,2026-11-01,NO TRADE,NO_EDGE,1,n/a,2026-09-24 03:33:58.367058
78122767944017542,2026-09-24,TLSA,2026-09-01,NO TRADE,NO_EDGE,1,n/a,2026-09-24 03:33:58.367058
78755624690348242,2026-09-24,PRAX,2027-01-01,NO TRADE,NO_EDGE,1,n/a,2026-09-24 03:33:58.367058
81755227632725144,2026-09-24,VNDA,2026-12-12,LONG,BASE_RATE_LONG,29,weak,2026-09-24 03:33:58.367058
84082560484402082,2026-09-24,CRBP,2026-11-01,NO TRADE,NO_EDGE,4,n/a,2026-09-24 03:33:58.367058
86021429154612346,2026-09-24,BBIO,2026-11-27,NO TRADE,NO_EDGE,10,n/a,2026-09-24 03:33:58.367058
93108439502766171,2026-09-24,AZN,2026-10-31,NO TRADE,NO_EDGE,0,n/a,2026-09-24 03:33:58.367058
109801316871451022,2026-09-24,NVS,2026-10-15,NO TRADE,NO_EDGE,2,n/a,2026-09-24 03:33:58.367058
110606932296341210,2026-09-24,BMY,2027-02-16,NO TRADE,NO_EDGE,0,n/a,2026-09-24 03:33:58.367058
111151383584651636,2026-09-24,BMY,2027-03-18,NO TRADE,NO_EDGE,2,n/a,2026-09-24 03:33:58.367058
117714742304006623,2026-09-24,ZURA,2026-11-01,SELL VOL,VOL_SELL_RICH,60,untested,2026-09-24 03:33:58.367058
121098110095907745,2026-09-24,PFE,2026-12-02,NO TRADE,NO_EDGE,0,n/a,2026-09-24 03:33:58.367058
129264643347252318,2026-09-24,AAPG,2026-12-01,NO TRADE,NO_EDGE,1,n/a,2026-09-24 03:33:58.367058
129743196051847545,2026-09-24,PFE,2026-10-19,NO TRADE,NO_EDGE,2,n/a,2026-09-24 03:33:58.367058
130033070068571534,2026-09-24,MIRM,2027-01-01,NO TRADE,NO_EDGE,4,n/a,2026-09-24 03:33:58.367058
134962693569392742,2026-09-24,OCUL,2027-03-01,NO TRADE,NO_EDGE,2,n/a,2026-09-24 03:33:58.367058
135555395962559140,2026-09-24,LXEO,2026-12-01,NO TRADE,NO_EDGE,4,n/a,2026-09-24 03:33:58.367058
135985645997799673,2026-09-24,ALKS,2026-11-01,NO TRADE,NO_EDGE,2,n/a,2026-09-24 03:33:58.367058
145837316150516383,2026-09-24,REGN,2026-10-01,NO TRADE,NO_EDGE,2,n/a,2026-09-24 03:33:58.367058
145970663636511886,2026-09-24,INCY,2027-01-06,NO TRADE,NO_EDGE,2,n/a,2026-09-24 03:33:58.367058
147526813363366886,2026-09-24,REGN,2026-12-29,NO TRADE,NO_EDGE,2,n/a,2026-09-24 03:33:58.367058
152416673699301433,2026-09-24,GNLX,2027-02-01,NO TRADE,NO_EDGE,2,n/a,2026-09-24 03:33:58.367058
159667543942525892,2026-09-24,RCUS,2027-01-01,NO TRADE,NO_EDGE,3,n/a,2026-09-24 03:33:58.367058
160090772499064824,2026-09-24,AMGN,2027-01-21,NO TRADE,NO_EDGE,0,n/a,2026-09-24 03:33:58.367058
162740936425436153,2026-09-24,ONC,2026-11-01,NO TRADE,NO_EDGE,3,n/a,2026-09-24 03:33:58.367058
164859759516067863,2026-09-24,SHNTY,2026-12-31,NO TRADE,NO_EDGE,1,n/a,2026-09-24 03:33:58.367058
171511541672933515,2026-09-24,NVS,2027-02-04,NO TRADE,NO_EDGE,1,n/a,2026-09-24 03:33:58.367058
185317842428738254,2026-09-24,ABBV,2027-02-01,NO TRADE,NO_EDGE,1,n/a,2026-09-24 03:33:58.367058
187562190626558240,2026-09-24,SNY,2027-02-17,NO TRADE,NO_EDGE,1,n/a,2026-09-24 03:33:58.367058
188488292460551413,2026-09-24,GRCE,2027-03-01,NO TRADE,NO_EDGE,2,n/a,2026-09-24 03:33:58.367058
189967747722748042,2026-09-24,ATOS,2026-11-01,NO TRADE,NO_EDGE,2,n/a,2026-09-24 03:33:58.367058
190948796692578335,2026-09-24,CSLLY,2026-10-26,NO TRADE,NO_EDGE,1,n/a,2026-09-24 03:33:58.367058
193751023431624980,2026-09-24,ARGX,2026-09-01,NO TRADE,NO_EDGE,0,n/a,2026-09-24 03:33:58.367058
196163649142388761,2026-09-24,ABBV,2027-02-01,NO TRADE,NO_EDGE,2,n/a,2026-09-24 03:33:58.367058
201634020959465657,2026-09-24,AZN,2026-09-30,NO TRADE,NO_EDGE,0,n/a,2026-09-24 03:33:58.367058
201805239157683755,2026-09-24,ANRO,2026-12-01,SELL VOL,VOL_SELL_RICH,30,untested,2026-09-24 03:33:58.367058
213250672234912554,2026-09-24,TAK,2026-10-31,NO TRADE,NO_EDGE,0,n/a,2026-09-24 03:33:58.367058
213699131008100806,2026-09-24,TLTFF,2026-12-01,NO TRADE,NO_EDGE,1,n/a,2026-09-24 03:33:58.367058
214015122100704304,2026-09-24,KOD,2027-02-01,NO TRADE,NO_EDGE,3,n/a,2026-09-24 03:33:58.367058
215079921909060486,2026-09-24,ADAG,2026-10-31,NO TRADE,NO_EDGE,1,n/a,2026-09-24 03:33:58.367058
220172835346836955,2026-09-24,SKBBY,2026-11-30,NO TRADE,NO_EDGE,0,n/a,2026-09-24 03:33:58.367058
220951656751284890,2026-09-24,HTOO,2026-12-23,NO TRADE,NO_EDGE,1,n/a,2026-09-24 03:33:58.367058
222722794980540582,2026-09-24,REGN,2026-10-12,NO TRADE,NO_EDGE,1,n/a,2026-09-24 03:33:58.367058
226578123860041164,2026-09-24,ARVN,2026-11-30,SELL VOL,VOL_SELL_RICH,19,untested,2026-09-24 03:33:58.367058
229732598138196777,2026-09-24,CORT,2026-12-01,NO TRADE,NO_EDGE,2,n/a,2026-09-24 03:33:58.367058
234894332471052103,2026-09-24,KPTI,2026-09-01,NO TRADE,NO_EDGE,3,n/a,2026-09-24 03:33:58.367058
235369045599790266,2026-09-24,BMY,2027-03-11,NO TRADE,NO_EDGE,0,n/a,2026-09-24 03:33:58.367058
237268251522906262,2026-09-24,DNTH,2026-12-01,NO TRADE,NO_EDGE,3,n/a,2026-09-24 03:33:58.367058
244897065606305337,2026-09-24,PFE,2026-10-30,NO TRADE,NO_EDGE,0,n/a,2026-09-24 03:33:58.367058
249465807002134772,2026-09-24,ALZN,2026-12-01,NO TRADE,NO_EDGE,4,n/a,2026-09-24 03:33:58.367058
